
Дністровська II вулиця	2-га Дністровська вулиця
Дністровська III вулиця	3-тя Дністровська вулиця
Дністровська IV вулиця	4-та Дністровська вулиця
Дністровська V вулиця	5-та Дністровська вулиця
Дністровська VI вулиця	6-та Дністровська вулиця
Дністровська VII вулиця	7-ма Дністровська вулиця
Дністровська VIII вулиця	8-ма Дністровська вулиця
Еммануїла Миська вулиця	вулиця Еммануїла Миська
Затишнянська гора вулиця	вулиця Затишнянська Гора
Затуринська вулиця 	Затуринська вулиця 
Зибенська  вулиця	Зибенська  вулиця
ІІ Комсомольська вулиця	2-га Комсомольська вулиця
Інгульська Набережна вулиця	вулиця Інгульська Набережна
Карпатська Брама вулиця	вулиця Карпатська Брама
Київська Новобудова вулиця	вулиця Київська Новобудова
Київська Русь вулиця	вулиця Київська Русь
Кілійська об'їзна дорога	Кілійська Обʼїзна дорога
Кінська Шия вулиця	вулиця Кінська Шия
Колпитська казарма урочище	урочище Колпитська Казарма
Копійківська Гора вулиця	вулиця Копійківська Гора
Косинська Корчма вулиця	вулиця Косинська Корчма
Косова Черкаська вулиця	Косова Черкаська вулиця
Лип’ янська вулиця	Липʼянська вулиця
Лихвинська Стінка вулиця	вулиця Лихвинська Стінка
Лоцманська станція вулиця	вулиця Лоцманська Станція
Люстдорфська дорога вулиця	вулиця Люстдорфська Дорога
Мала Арнаутська вулиця	Мала Арнаутська вулиця
Мала Бердичівська вулиця	Мала Бердичівська вулиця
Мала Виноградівська вулиця	Мала Виноградівська вулиця
Мала Житомирська вулиця	Мала Житомирська вулиця
Мала Молдавська вулиця	Мала Молдавська вулиця
Мала Морська вулиця	Мала Морська вулиця
Мала Шевченківська вулиця	Мала Шевченківська вулиця
Мар’ янівська вулиця	Марʼ янівська вулиця
Мар’їнська балка вулиця	Марʼїнська балка вулиця
Марьївська	Марьївська
Матросова вулиця / Богданівська вулиця	Матросова вулиця / Богданівська вулиця
Миколаївська дорога вулиця	Миколаївська дорога вулиця
Миколівська	Миколівська
Миру вулиця / Свободянська вулиця	Миру вулиця / Свободянська вулиця
міст на р. Бистриця Солотвинська	міст на р. Бистриця Солотвинська
Міська дитяча поліклініка	Міська дитяча поліклініка
Морська	Морська
Московська	Московська
Мужайська вулиця / Мала Гора вулиця	Мужайська вулиця / Мала Гора вулиця
Набережна вулиця / Боголюбська вулиця	Набережна вулиця / Боголюбська вулиця
Набережна Заводська вулиця	Набережна Заводська вулиця
Набережна Старосамарська вулиця	Набережна Старосамарська вулиця
Набережна Удянська вулиця	Набережна Удянська вулиця
Нарбутівська верхня вулиця	Нарбутівська верхня вулиця
Нарбутівська нижня вулиця	Нарбутівська нижня вулиця
Недогарська вулиця / Олександра Поросюка вулиця	Недогарська вулиця / Олександра Поросюка вулиця
Нижня Гиївська вулиця	Нижня Гиївська вулиця
Нижня козаківська вулиця	Нижня козаківська вулиця
Нижня Козаківська вулиця	Нижня Козаківська вулиця
Нижня Комсомольська вулиця	Нижня Комсомольська вулиця
Нижня П’ятихатська вулиця	Нижня Пʼятихатська вулиця
Нижня Титарівська вулиця	Нижня Титарівська вулиця
Нижня Черкаська вулиця	Нижня Черкаська вулиця
Нова Чуйківська вулиця	Нова Чуйківська вулиця
Охтирська Гора вулиця	Охтирська Гора вулиця
Павловська Гора вулиця	Павловська Гора вулиця
Панська Гора вулиця	Панська Гора вулиця
Переїздівська Гора вулиця	Переїздівська Гора вулиця
Переяславська	Переяславська
перківська	перківська
Підпечерська	Підпечерська
Подільська	Подільська
Поліська Січ вулиця	Поліська Січ вулиця
Преображенська-Полтавська	Преображенська-Полтавська
Путилівська Роща вулиця	Путилівська Роща вулиця
Радванська Гора вулиця	Радванська Гора вулиця
Радянська	Радянська
Райкомівська	Райкомівська
Рибальська Балка вулиця	Рибальська Балка вулиця
Рогатинська Левада вулиця	Рогатинська Левада вулиця
Російська Слобідка вулиця	Російська Слобідка вулиця
Рубежівська вулиця / Генерала Наумова вулиця	Рубежівська вулиця / Генерала Наумова вулиця
Руська Загорода вулиця	Руська Загорода вулиця
Руська Нижня вулиця	Руська Нижня вулиця
Рядянська	Рядянська
Саварська	Саварська
Самбірська	Самбірська
Свято - Михайлівська вулиця	Свято - Михайлівська вулиця
Селецький провулок - Преображенська вулиця	Селецький провулок - Преображенська вулиця
Середня П’ятихатська вулиця	Середня Пʼятихатська вулиця
Сільськогосподарська	Сільськогосподарська
Січеславська Набережна вулиця	Січеславська Набережна вулиця
Скінішорська Гора вулиця	Скінішорська Гора вулиця
Смолигівська	Смолигівська
Солов'їна вулиця / Богданівська вулиця	Соловʼїна вулиця / Богданівська вулиця
Станція Заводська вулиця	Станція Заводська вулиця
Станція Майорська вулиця	Станція Майорська вулиця
Стара Козіївська дорога	Стара Козіївська дорога
Стара Кримська дорога	Стара Кримська дорога
Стара Люстдорфська дорога	Стара Люстдорфська дорога
Стара рибальська стежка	Стара рибальська стежка
старожитомирська	старожитомирська
стежка г. Габорянська - Волова	стежка г. Габорянська - Волова
Стрийська вулиця Солонка	Стрийська вулиця Солонка
Струнківська Набережна вулиця	Струнківська Набережна вулиця
Супійська	Супійська
Томаша Масарика вулиця / Мукачівська вулиця	Томаша Масарика вулиця / Мукачівська вулиця
Удянська Набережна вулиця	Удянська Набережна вулиця
Українська вулиця / Радянська вулиця	Українська вулиця / Радянська вулиця
Фонтанська дорога вулиця	Фонтанська дорога вулиця
Фортівська	Фортівська
Харківська Набережна вулиця	Харківська Набережна вулиця
Харкiвська	Харкiвська
Херсонська  вулиця	Херсонська  вулиця
Хлібодарська вулиця Механізаторів вулиця	Хлібодарська вулиця Механізаторів вулиця
Центральна Штуківська вулиця	Центральна Штуківська вулиця
Цирконівська	Цирконівська
Червоноповстанська балка вулиця	Червоноповстанська балка вулиця
Черкаська об'їзна дорога	Черкаська обʼїзна дорога
Чернятинська	Чернятинська
Чеська Крошня вулиця	Чеська Крошня вулиця
Шведська Могила вулиця	Шведська Могила вулиця
Шкільна вулиця - Радомишльська вулиця	Шкільна вулиця - Радомишльська вулиця
